"Practice.Code","ICB.NAME","IMD","IMD_quintile"
"N81047","Cheshire and Merseyside",13.84845932,2
"N81048","Cheshire and Merseyside",30.13720231,4
"N81049","Cheshire and Merseyside",13.39319814,2
"N81050","Cheshire and Merseyside",21.12041154,3
"N81051","Cheshire and Merseyside",15.53488242,2
"N81052","Cheshire and Merseyside",16.07639501,2
"N81053","Cheshire and Merseyside",25.92262812,4
"N81054","Cheshire and Merseyside",39.58722906,5
"N81055","Cheshire and Merseyside",15.67732836,2
"N81056","Cheshire and Merseyside",29.28015481,4
"N81057","Cheshire and Merseyside",29.94145151,4
"N81059","Cheshire and Merseyside",12.99010938,2
"N81060","Cheshire and Merseyside",13.16684443,2
"N81061","Cheshire and Merseyside",19.23384248,3
"N81062","Cheshire and Merseyside",16.10894606,2
"N81063","Cheshire and Merseyside",33.9281078,5
"N81064","Cheshire and Merseyside",36.81270762,5
"N81065","Cheshire and Merseyside",28.42997748,4
"N81066","Cheshire and Merseyside",32.48194264,4
"N81067","Cheshire and Merseyside",13.61848896,2
"N81068","Cheshire and Merseyside",27.30380295,4
"N81069","Cheshire and Merseyside",10.47624187,1
"N81070","Cheshire and Merseyside",16.7788588,2
"N81071","Cheshire and Merseyside",10.83400148,1
"N81072","Cheshire and Merseyside",34.98904268,5
"N81074","Cheshire and Merseyside",30.94952414,4
"N81075","Cheshire and Merseyside",9.571147578,1
"N81077","Cheshire and Merseyside",8.010793394,1
"N81079","Cheshire and Merseyside",20.45272689,3
"N81080","Cheshire and Merseyside",21.99992038,3
"N81081","Cheshire and Merseyside",18.11382701,2
"N81082","Cheshire and Merseyside",20.39787522,3
"N81083","Cheshire and Merseyside",24.78814499,4
"N81084","Cheshire and Merseyside",10.53759897,1
"N81085","Cheshire and Merseyside",16.16043007,2
"N81086","Cheshire and Merseyside",7.829880924,1
"N81087","Cheshire and Merseyside",12.64025506,1
"N81088","Cheshire and Merseyside",16.94661967,2
"N81089","Cheshire and Merseyside",24.18215918,3
"N81090","Cheshire and Merseyside",14.00806612,2
"N81092","Cheshire and Merseyside",20.06825164,3
"N81093","Cheshire and Merseyside",23.6300085,3
"N81096","Cheshire and Merseyside",39.418339,5
"N81097","Cheshire and Merseyside",29.05487687,4
"N81100","Cheshire and Merseyside",12.13356348,1
"N81101","Cheshire and Merseyside",14.01128582,2
"N81102","Cheshire and Merseyside",18.03790238,2
"N81107","Cheshire and Merseyside",23.23734187,3
"N81108","Cheshire and Merseyside",7.089175526,1
"N81109","Cheshire and Merseyside",19.34534116,3
"N81111","Cheshire and Merseyside",11.51814776,1
"N81113","Cheshire and Merseyside",21.01270105,3
"N81114","Cheshire and Merseyside",21.73500027,3
"N81115","Cheshire and Merseyside",27.12436094,4
"N81117","Cheshire and Merseyside",32.34780764,4
"N81118","Cheshire and Merseyside",14.94361238,2
"N81119","Cheshire and Merseyside",36.47853116,5
"N81120","Cheshire and Merseyside",7.082192752,1
"N81121","Cheshire and Merseyside",19.82444346,3
"N81122","Cheshire and Merseyside",11.12375323,1
"N81123","Cheshire and Merseyside",28.82137639,4
"N81125","Cheshire and Merseyside",13.96426984,2
"N81127","Cheshire and Merseyside",26.69494482,4
"N81607","Cheshire and Merseyside",38.9182274,5
"N81614","Cheshire and Merseyside",17.02595611,2
"N81619","Cheshire and Merseyside",38.26337967,5
"N81623","Cheshire and Merseyside",7.730590945,1
"N81624","Cheshire and Merseyside",10.13661023,1
"N81626","Cheshire and Merseyside",38.43005999,5
"N81628","Cheshire and Merseyside",32.37054266,4
"N81632","Cheshire and Merseyside",16.09486912,2
"N81637","Cheshire and Merseyside",31.88848017,4
"N81642","Cheshire and Merseyside",13.73291461,2
"N81645","Cheshire and Merseyside",36.42135656,5
"N81651","Cheshire and Merseyside",17.59855944,2
"N82001","Cheshire and Merseyside",52.37298663,5
"N82002","Cheshire and Merseyside",53.41902739,5
"N82003","Cheshire and Merseyside",50.17548082,5
"N82004","Cheshire and Merseyside",41.84926568,5
"N82009","Cheshire and Merseyside",21.14330543,3
"N82011","Cheshire and Merseyside",62.75967079,5
"N82014","Cheshire and Merseyside",27.40059058,4
"N82018","Cheshire and Merseyside",54.37046084,5
"N82019","Cheshire and Merseyside",54.89415222,5
"N82022","Cheshire and Merseyside",55.33712007,5
"N82024","Cheshire and Merseyside",29.08188112,4
"N82026","Cheshire and Merseyside",19.26648858,3
"N82033","Cheshire and Merseyside",55.17386664,5
"N82034","Cheshire and Merseyside",38.91565007,5
"N82035","Cheshire and Merseyside",26.94760565,4
"N82036","Cheshire and Merseyside",55.14210064,5
"N82037","Cheshire and Merseyside",34.80999056,5
"N82039","Cheshire and Merseyside",17.54829272,2
"N82041","Cheshire and Merseyside",25.5384045,4
"N82046","Cheshire and Merseyside",40.22624942,5
"N82048","Cheshire and Merseyside",59.24808292,5
"N82049","Cheshire and Merseyside",62.09347696,5
"N82050","Cheshire and Merseyside",38.47539482,5
"N82052","Cheshire and Merseyside",56.87940464,5
"N82053","Cheshire and Merseyside",29.63305874,4
"N82054","Cheshire and Merseyside",46.73413155,5
"N82058","Cheshire and Merseyside",47.15777344,5
"N82059","Cheshire and Merseyside",29.55298827,4
"N82062","Cheshire and Merseyside",23.06401212,3
"N82065","Cheshire and Merseyside",53.33626444,5
"N82066","Cheshire and Merseyside",20.67962795,3
"N82067","Cheshire and Merseyside",61.87836274,5
"N82070","Cheshire and Merseyside",44.0072284,5
"N82073","Cheshire and Merseyside",21.20452249,3
"N82074","Cheshire and Merseyside",45.81569181,5
"N82076","Cheshire and Merseyside",57.29216869,5
"N82077","Cheshire and Merseyside",57.96404891,5
"N82078","Cheshire and Merseyside",61.46635388,5
"N82079","Cheshire and Merseyside",24.87365207,4
"N82081","Cheshire and Merseyside",58.09345991,5
"N82082","Cheshire and Merseyside",39.23162981,5
"N82083","Cheshire and Merseyside",41.96405706,5
"N82084","Cheshire and Merseyside",27.39764957,4
"N82086","Cheshire and Merseyside",54.22155705,5
"N82087","Cheshire and Merseyside",53.32558174,5
"N82089","Cheshire and Merseyside",55.114233,5
"N82090","Cheshire and Merseyside",48.51247514,5
"N82091","Cheshire and Merseyside",55.0188729,5
"N82092","Cheshire and Merseyside",23.88310938,3
"N82093","Cheshire and Merseyside",42.11303077,5
"N82094","Cheshire and Merseyside",42.46864189,5
"N82095","Cheshire and Merseyside",63.80327628,5
"N82097","Cheshire and Merseyside",56.17562183,5
"N82099","Cheshire and Merseyside",68.72101509,5
"N82101","Cheshire and Merseyside",65.10443302,5
"N82103","Cheshire and Merseyside",60.22303939,5
"N82104","Cheshire and Merseyside",37.95795146,5
"N82106","Cheshire and Merseyside",21.79064939,3
"N82107","Cheshire and Merseyside",18.24392061,2
"N82108","Cheshire and Merseyside",16.93737477,2
"N82109","Cheshire and Merseyside",51.46606091,5
"N82110","Cheshire and Merseyside",52.10604597,5
"N82113","Cheshire and Merseyside",59.81503097,5
"N82115","Cheshire and Merseyside",60.82609753,5
"N82116","Cheshire and Merseyside",29.68730919,4
"N82117","Cheshire and Merseyside",30.51688704,4
"N82617","Cheshire and Merseyside",27.56843147,4
"N82633","Cheshire and Merseyside",43.55073896,5
"N82641","Cheshire and Merseyside",39.12309444,5
"N82645","Cheshire and Merseyside",56.30779378,5
"N82646","Cheshire and Merseyside",53.64429297,5
"N82648","Cheshire and Merseyside",37.30976099,5
"N82650","Cheshire and Merseyside",56.28239607,5
"N82651","Cheshire and Merseyside",64.95702979,5
"N82655","Cheshire and Merseyside",53.9939223,5
"N82662","Cheshire and Merseyside",53.55076549,5
"N82663","Cheshire and Merseyside",39.9596575,5
"N82664","Cheshire and Merseyside",21.81042294,3
"N82668","Cheshire and Merseyside",58.5084167,5
"N82669","Cheshire and Merseyside",65.24860477,5
"N82670","Cheshire and Merseyside",58.09962848,5
"N82671","Cheshire and Merseyside",60.50220241,5
"N82676","Cheshire and Merseyside",22.4083829,3
"N82678","Cheshire and Merseyside",51.48658595,5
"N83001","Cheshire and Merseyside",36.6659522,5
"N83002","Cheshire and Merseyside",29.47322444,4
"N83003","Cheshire and Merseyside",36.29759661,5
"N83005","Cheshire and Merseyside",31.00884838,4
"N83006","Cheshire and Merseyside",36.68982849,5
"N83007","Cheshire and Merseyside",37.7305128,5
"N83008","Cheshire and Merseyside",45.32687176,5
"N83009","Cheshire and Merseyside",55.87141632,5
"N83010","Cheshire and Merseyside",18.2024757,2
"N83012","Cheshire and Merseyside",32.38957999,4
"N83013","Cheshire and Merseyside",33.6907112,5
"N83014","Cheshire and Merseyside",43.55617179,5
"N83015","Cheshire and Merseyside",51.28882798,5
"N83017","Cheshire and Merseyside",37.52473566,5
"N83018","Cheshire and Merseyside",57.81512768,5
"N83019","Cheshire and Merseyside",13.08220098,2
"N83020","Cheshire and Merseyside",26.44189406,4
"N83021","Cheshire and Merseyside",39.19177114,5
"N83023","Cheshire and Merseyside",45.66113006,5
"N83024","Cheshire and Merseyside",32.73418563,4
"N83025","Cheshire and Merseyside",59.18200226,5
"N83026","Cheshire and Merseyside",37.61051572,5
"N83027","Cheshire and Merseyside",31.171858,4
"N83028","Cheshire and Merseyside",37.14793422,5
"N83030","Cheshire and Merseyside",37.59744088,5
"N83031","Cheshire and Merseyside",38.98703925,5
"N83032","Cheshire and Merseyside",49.68355023,5
"N83033","Cheshire and Merseyside",56.14603765,5
"N83035","Cheshire and Merseyside",32.60021021,4
"N83041","Cheshire and Merseyside",13.81109671,2
"N83043","Cheshire and Merseyside",43.03043907,5
"N83045","Cheshire and Merseyside",32.38673529,4
"N83047","Cheshire and Merseyside",26.81069852,4
"N83049","Cheshire and Merseyside",14.76001846,2
"N83050","Cheshire and Merseyside",34.59477673,5
"N83053","Cheshire and Merseyside",20.48737079,3
"N83054","Cheshire and Merseyside",30.04443322,4
"N83055","Cheshire and Merseyside",55.00091653,5
"N83060","Cheshire and Merseyside",42.20173049,5
"N83601","Cheshire and Merseyside",54.93717797,5
"N83603","Cheshire and Merseyside",33.92027729,5
"N83605","Cheshire and Merseyside",29.37579671,4
"N83608","Cheshire and Merseyside",41.44375653,5
"N83609","Cheshire and Merseyside",38.08443249,5
"N83610","Cheshire and Merseyside",48.86809013,5
"N83614","Cheshire and Merseyside",18.18013324,2
"N83619","Cheshire and Merseyside",25.71625703,4
"N83620","Cheshire and Merseyside",38.80908567,5
"N83621","Cheshire and Merseyside",52.45162352,5
"N83622","Cheshire and Merseyside",56.14193373,5
"N83624","Cheshire and Merseyside",28.59144849,4
"N83628","Cheshire and Merseyside",33.96336037,5
"N83633","Cheshire and Merseyside",43.65387857,5
"N83635","Cheshire and Merseyside",21.13237477,3
"N83637","Cheshire and Merseyside",36.59512351,5
"N84001","Cheshire and Merseyside",21.46562141,3
"N84002","Cheshire and Merseyside",49.12781182,5
"N84003","Cheshire and Merseyside",12.86475154,2
"N84004","Cheshire and Merseyside",40.94076819,5
"N84005","Cheshire and Merseyside",24.57078212,3
"N84006","Cheshire and Merseyside",9.6054615,1
"N84007","Cheshire and Merseyside",31.94336611,4
"N84008","Cheshire and Merseyside",20.67579286,3
"N84010","Cheshire and Merseyside",16.11693333,2
"N84011","Cheshire and Merseyside",25.52414691,4
"N84012","Cheshire and Merseyside",16.43284198,2
"N84013","Cheshire and Merseyside",24.05457953,3
"N84014","Cheshire and Merseyside",19.24345766,3
"N84015","Cheshire and Merseyside",52.22679022,5
"N84016","Cheshire and Merseyside",57.81568173,5
"N84017","Cheshire and Merseyside",18.74857716,3
"N84018","Cheshire and Merseyside",9.367532537,1
"N84019","Cheshire and Merseyside",50.19989498,5
"N84020","Cheshire and Merseyside",17.53261779,2
"N84021","Cheshire and Merseyside",31.32944372,4
"N84023","Cheshire and Merseyside",45.30313014,5
"N84024","Cheshire and Merseyside",17.22096727,2
"N84025","Cheshire and Merseyside",13.49097771,2
"N84026","Cheshire and Merseyside",19.37393361,3
"N84027","Cheshire and Merseyside",39.07576751,5
"N84028","Cheshire and Merseyside",54.39626584,5
"N84029","Cheshire and Merseyside",42.52545452,5
"N84034","Cheshire and Merseyside",53.02255588,5
"N84035","Cheshire and Merseyside",36.03102298,5
"N84037","Cheshire and Merseyside",18.37748749,3
"N84038","Cheshire and Merseyside",49.47533662,5
"N84041","Cheshire and Merseyside",20.91866114,3
"N84043","Cheshire and Merseyside",59.3280374,5
"N84605","Cheshire and Merseyside",38.90752685,5
"N84613","Cheshire and Merseyside",17.88498744,2
"N84614","Cheshire and Merseyside",18.69071232,3
"N84615","Cheshire and Merseyside",47.43615756,5
"N84617","Cheshire and Merseyside",19.8307799,3
"N84618","Cheshire and Merseyside",9.358772521,1
"N84621","Cheshire and Merseyside",29.92765064,4
"N84625","Cheshire and Merseyside",18.26367693,3
"N84626","Cheshire and Merseyside",11.6899873,1
"N84627","Cheshire and Merseyside",20.52947865,3
"N84630","Cheshire and Merseyside",42.63217947,5
"N85002","Cheshire and Merseyside",13.1689004,2
"N85003","Cheshire and Merseyside",17.76850818,2
"N85005","Cheshire and Merseyside",17.12283372,2
"N85006","Cheshire and Merseyside",18.52361771,3
"N85007","Cheshire and Merseyside",9.836758177,1
"N85008","Cheshire and Merseyside",12.20380772,1
"N85009","Cheshire and Merseyside",35.04229639,5
"N85012","Cheshire and Merseyside",32.16618687,4
"N85013","Cheshire and Merseyside",21.42559543,3
"N85014","Cheshire and Merseyside",24.75569284,4
"N85015","Cheshire and Merseyside",37.80638687,5
"N85016","Cheshire and Merseyside",45.39666326,5
"N85017","Cheshire and Merseyside",51.98702804,5
"N85018","Cheshire and Merseyside",27.08130728,4
"N85019","Cheshire and Merseyside",51.84142637,5
"N85020","Cheshire and Merseyside",40.69109063,5
"N85021","Cheshire and Merseyside",57.27353392,5
"N85022","Cheshire and Merseyside",25.66570311,4
"N85023","Cheshire and Merseyside",34.5930261,5
"N85024","Cheshire and Merseyside",44.1310974,5
"N85025","Cheshire and Merseyside",26.15321129,4
"N85027","Cheshire and Merseyside",41.97710326,5
"N85028","Cheshire and Merseyside",31.24732839,4
"N85031","Cheshire and Merseyside",49.18518144,5
"N85032","Cheshire and Merseyside",10.20857323,1
"N85037","Cheshire and Merseyside",42.29055538,5
"N85038","Cheshire and Merseyside",58.60357272,5
"N85040","Cheshire and Merseyside",31.56347475,4
"N85044","Cheshire and Merseyside",39.11456622,5
"N85046","Cheshire and Merseyside",25.09697279,4
"N85047","Cheshire and Merseyside",19.32898908,3
"N85048","Cheshire and Merseyside",29.42154947,4
"N85051","Cheshire and Merseyside",37.44317877,5
"N85052","Cheshire and Merseyside",25.46756478,4
"N85054","Cheshire and Merseyside",19.16430658,3
"N85057","Cheshire and Merseyside",24.31397411,3
"N85059","Cheshire and Merseyside",12.12771394,1
"N85616","Cheshire and Merseyside",40.63594602,5
"N85617","Cheshire and Merseyside",12.79552698,2
"N85620","Cheshire and Merseyside",25.78177237,4
"N85625","Cheshire and Merseyside",48.27601317,5
"N85629","Cheshire and Merseyside",53.80529172,5
"N85633","Cheshire and Merseyside",21.68738731,3
"N85634","Cheshire and Merseyside",57.77793575,5
"N85640","Cheshire and Merseyside",50.41840586,5
"N85643","Cheshire and Merseyside",34.0515925,5
"N85648","Cheshire and Merseyside",32.6836494,4
"P81002","Lancashire and South Cumbria",20.7206171,3
"P81003","Lancashire and South Cumbria",17.18349687,2
"P81005","Lancashire and South Cumbria",30.90484048,4
"P81006","Lancashire and South Cumbria",11.29747525,1
"P81008","Lancashire and South Cumbria",39.80965753,5
"P81010","Lancashire and South Cumbria",9.071198768,1
"P81013","Lancashire and South Cumbria",19.18063242,3
"P81014","Lancashire and South Cumbria",12.06467789,1
"P81015","Lancashire and South Cumbria",15.32445224,2
"P81016","Lancashire and South Cumbria",52.843693,5
"P81017","Lancashire and South Cumbria",8.537253728,1
"P81018","Lancashire and South Cumbria",11.11603465,1
"P81020","Lancashire and South Cumbria",41.14471923,5
"P81022","Lancashire and South Cumbria",32.03468424,4
"P81025","Lancashire and South Cumbria",32.59260841,4
"P81027","Lancashire and South Cumbria",33.42169734,5
"P81029","Lancashire and South Cumbria",11.9033613,1
"P81031","Lancashire and South Cumbria",22.12254778,3
"P81032","Lancashire and South Cumbria",33.0623945,5
"P81033","Lancashire and South Cumbria",19.01989226,3
"P81035","Lancashire and South Cumbria",48.40216025,5
"P81036","Lancashire and South Cumbria",33.971776,5
"P81037","Lancashire and South Cumbria",15.82940548,2
"P81038","Lancashire and South Cumbria",22.35763832,3
"P81039","Lancashire and South Cumbria",37.61749851,5
"P81040","Lancashire and South Cumbria",7.440777576,1
"P81041","Lancashire and South Cumbria",11.24416689,1
"P81042","Lancashire and South Cumbria",60.00729864,5
"P81043","Lancashire and South Cumbria",61.12008171,5
"P81044","Lancashire and South Cumbria",21.70140709,3
"P81045","Lancashire and South Cumbria",11.31915182,1
"P81046","Lancashire and South Cumbria",37.66859273,5
"P81047","Lancashire and South Cumbria",37.479172,5
"P81051","Lancashire and South Cumbria",31.30863335,4
"P81053","Lancashire and South Cumbria",24.75352454,4
