"Practice.Code","prop65","IMD","Practice.Rurality"
"M81029",36.42293,12.71683409,"Rural"
"M81033",24.9832,14.28492367,"Rural"
"M81038",30.88551,17.32779004,"Rural"
"M81040",28.0465,21.73678229,"Rural"
"M81042",31.72392,17.52593614,"Rural"
"M81043",33.70942,17.60593152,"Rural"
"M81045",29.02316,16.5363784,"Rural"
"M81046",30.40518,15.78740475,"Rural"
"M81048",31.98499,21.79721793,"Rural"
"M81054",32.14726,22.15513428,"Rural"
"M81057",32.34037,18.51477389,"Rural"
"M81067",26.49261,19.23286951,"Rural"
"M81074",30.23565,16.18768924,"Rural"
"M81078",25.51293,5.699049004,"Rural"
"M81083",29.42584,9.206152918,"Rural"
"M81090",29.31967,16.36550201,"Rural"
"M81600",29.18775,15.66884037,"Rural"
"M81604",27.5147,16.58945334,"Rural"
"M81605",20.64212,10.38151144,"Rural"
"M81608",27.83389,20.27322264,"Rural"
"M82008",39.29708,14.25606122,"Rural"
"M82011",25.81893,16.20263263,"Rural"
"M82013",29.65917,20.22450306,"Rural"
"M82014",31.04673,19.39665497,"Rural"
"M82017",29.86023,14.17246019,"Rural"
"M82018",26.0385,10.63758774,"Rural"
"M82019",29.38591,17.67730951,"Rural"
"M82020",28.75504,16.3025204,"Rural"
"M82021",33.52321,11.78098723,"Rural"
"M82023",22.45586,13.40854826,"Rural"
"M82024",28.58599,19.24795762,"Rural"
"M82025",26.4442,19.07608793,"Rural"
"M82030",27.49303,14.96656383,"Rural"
"M82031",28.07288,18.03942099,"Rural"
"M82033",31.69546,21.98580902,"Rural"
"M82035",25.39956,18.89529818,"Rural"
"M82038",19.9396,12.35891493,"Rural"
"M82041",28.63909,16.74229488,"Rural"
"M82043",29.96216,19.75327912,"Rural"
"M82046",28.6031,22.53777489,"Rural"
"M82059",20.9637,13.33098212,"Rural"
"M82601",35.63852,14.55534828,"Rural"
"M82620",37.73522,21.64556207,"Rural"
"M83009",28.8407,11.9681111,"Rural"
"M83013",30.93119,9.664258951,"Rural"
"M83015",25.86387,11.72854023,"Rural"
"M83017",29.30998,12.55693059,"Rural"
"M83022",30.82401,7.519707311,"Rural"
"M83035",24.41335,7.290239598,"Rural"
"M83037",22.99266,11.54236611,"Rural"
"M83045",27.15238,12.63138081,"Rural"
"M83054",21.62556,15.42429947,"Rural"
"M83059",28.98882,11.0016499,"Rural"
"M83063",16.68935,21.04557499,"Rural"
"M83065",25.25999,8.291407921,"Rural"
"M83121",29.93051,11.514318,"Rural"
"M83122",23.89034,17.01765753,"Rural"
"M83125",26.92419,15.09331293,"Rural"
"M83640",29.19278,11.26529356,"Rural"
"M83670",4.59857,12.06367189,"Rural"
"M83691",31.5194,9.591267436,"Rural"
"M83717",16.15637,19.04859343,"Rural"
"M83727",25.24715,18.04577858,"Rural"
"M84002",23.61023,14.94663531,"Rural"
"M84006",23.52543,14.09018582,"Rural"
"M84007",21.80248,15.29911568,"Rural"
"M84008",16.35099,22.8176406,"Rural"
"M84009",25.56744,13.99778109,"Rural"
"M84016",26.57503,11.86603069,"Rural"
"M84018",25.38222,14.06247812,"Rural"
"M84024",31.17973,13.26463179,"Rural"
"M84025",28.56427,10.8754798,"Rural"
"M84026",24.34678,10.29901144,"Rural"
"M84030",25.26437,11.11364873,"Rural"
"M84031",18.40436,14.82398472,"Rural"
"M84044",26.07351,8.766746768,"Rural"
"M84046",26.97116,8.464403174,"Rural"
"M84047",27.55762,10.52813541,"Rural"
"M84049",28.87037,13.25551571,"Rural"
"M84060",26.31106,14.15925186,"Rural"
"M84062",17.1769,12.70317557,"Rural"
"M84066",20.13559,10.84691074,"Rural"
"M84069",19.00295,9.460058343,"Rural"
"M84616",20.70184,10.16896949,"Rural"
"M84620",26.31045,13.9876053,"Rural"
"M84629",15.30311,10.4367112,"Rural"
"M89016",25.36119,8.768735204,"Rural"
"M89608",21.09039,8.07856463,"Rural"
"N81001",34.21887,13.50777591,"Rural"
"N81014",21.67219,7.066151117,"Rural"
"N81018",28.26799,8.178887648,"Rural"
"N81030",27.46756,11.298354,"Rural"
"N81038",25.84327,14.90724747,"Rural"
"N81043",27.26631,9.228123677,"Rural"
"N81051",25.33855,15.53488242,"Rural"
"N81059",23.02516,12.99010938,"Rural"
"N81077",27.92313,8.010793394,"Rural"
"N81108",22.11934,7.089175526,"Rural"
"N81120",25.03329,7.082192752,"Rural"
"N81614",23.40151,17.02595611,"Rural"
"N81624",25.68743,10.13661023,"Rural"
"N83019",29.72795,13.08220098,"Rural"
"N83041",31.22066,13.81109671,"Rural"
"N83049",26.7419,14.76001846,"Rural"
"N84626",28.20122,11.6899873,"Rural"
"P81006",28.79005,11.29747525,"Rural"
"P81010",22.43485,9.071198768,"Rural"
"P81017",24.18078,8.537253728,"Rural"
"P81029",31.13348,11.9033613,"Rural"
"P81033",23.763,19.01989226,"Rural"
"P81055",22.86525,12.07299127,"Rural"
"P81059",27.97105,12.64322949,"Rural"
"P81065",21.80953,23.96955444,"Rural"
"P81087",36.336,16.83782551,"Rural"
"P81096",27.59989,6.730666619,"Rural"
"P81107",22.07599,11.57353193,"Rural"
"P81113",28.25256,11.22847723,"Rural"
"P81138",26.87546,12.87368796,"Rural"
"P81154",26.32735,13.29289144,"Rural"
"P81646",26.8477,12.16707043,"Rural"
"P81655",23.90156,7.860532249,"Rural"
"P81674",24.43122,12.45783378,"Rural"
"P81710",27.07726,9.18130821,"Rural"
"P81738",18.73253,29.64741692,"Rural"
"P81740",18.68044,14.96803488,"Rural"
"P81755",20.38375,30.33253114,"Rural"
"P92015",24.16782,21.24235258,"Rural"
"P92017",24.60628,10.63650205,"Rural"
"Y00252",22.14744,8.899676631,"Rural"
"Y00293",23.73938,13.20566723,"Rural"
"Y00399",23.70408,16.71137552,"Rural"
"Y00411",14.65891,42.76979582,"Rural"
"Y00560",9.94711,11.52383837,"Rural"
"Y00969",27.97191,21.23699916,"Rural"
"Y01163",27.39394,16.24415108,"Rural"
"Y01652",29.47419,17.64067633,"Rural"
"Y02466",6.7253,13.20003899,"Rural"
"Y03602",26.5886,10.42319861,"Rural"
"Y04664",28.12569,9.850444291,"Rural"
