"Practice.Code","Year","TOTAL_PATIENTS","TOTAL_GP_EXTGL_HC","TOTAL_GP_EXTGL_FTE","IMD","IMD_quintile"
"M87023","2024",9516.9,5,3.4,16.40529781,"2"
"M87024","2016",21493,13,10.3,25.296790055,"3"
"M87024","2017",21563,13,10.3,25.57915162,"4"
"M87024","2018",21568,13,10.8,25.861513185,"4"
"M87024","2019",21915,14,11.1,26.14387475,"4"
"M87024","2020",21882,15,11.1,26.14387475,"4"
"M87024","2021",21765,16,10.6,26.14387475,"4"
"M87024","2022",21921.2,16,10.4,26.14387475,"4"
"M87024","2023",22126.25,17,10.2,26.14387475,"4"
"M87024","2024",22265.1,17,10.3,26.14387475,"4"
"M87025","2016",4448,4,2.6,38.7460950625,"5"
"M87025","2017",4555,4,2.7,39.410328605,"5"
"M87025","2018",4675,5,3.1,40.0745621475,"5"
"M87025","2019",4838,4,2.6,40.73879569,"5"
"M87025","2020",4972,4,2.6,40.73879569,"5"
"M87025","2021",5094.33333333333,4,2.5,40.73879569,"5"
"M87025","2022",5159.9,3,2.2,40.73879569,"5"
"M87025","2023",5193.41666666667,3,2.2,40.73879569,"5"
"M87025","2024",5156.8,2,1.6,40.73879569,"5"
"M87026","2016",5015,2,2.1,35.283982685,"5"
"M87026","2017",5007,2,2.1,35.67417861,"5"
"M87026","2018",4820,2,2,36.064374535,"5"
"M87026","2019",4844,2,2,36.45457046,"5"
"M87026","2020",4844,2,2,36.45457046,"5"
"M87026","2021",4873.33333333333,3,2.7,36.45457046,"5"
"M87026","2022",5021,3,2.6,36.45457046,"5"
"M87026","2023",5347.41666666667,3,2.9,36.45457046,"5"
"M87026","2024",5739.4,3,2.9,36.45457046,"5"
"M87027","2016",3833,2,1.7,26.742694595,"4"
"M87027","2017",3897,2,1.7,27.117412,"4"
"M87027","2018",4008,1,1.2,27.492129405,"4"
"M87027","2019",4125,1,1.2,27.86684681,"4"
"M87027","2020",4295,2,1.7,27.86684681,"4"
"M87027","2021",4511,2,1.7,27.86684681,"4"
"M87027","2022",4601.1,1,1.4,27.86684681,"4"
"M87027","2023",4568.58333333333,1,1.2,27.86684681,"4"
"M87027","2024",4526.2,1,1.3,27.86684681,"4"
"M87028","2016",7313,4,3.3,31.9944752625,"4"
"M87028","2017",7465,4,3.3,32.284921805,"4"
"M87028","2018",7665,4,3.3,32.5753683475,"4"
"M87028","2019",7604,4,3.3,32.86581489,"4"
"M87028","2020",7559,4,3.3,32.86581489,"4"
"M87028","2021",7613.66666666667,3,2.7,32.86581489,"4"
"M87028","2022",7839,3,2.8,32.86581489,"5"
"M87028","2023",7947.08333333333,3,2.5,32.86581489,"4"
"M87028","2024",8127.7,2,2.1,32.86581489,"4"
"M87030","2016",3845,3,2.5,26.67835988,"4"
"M87030","2017",3906,3,2.5,27.04888894,"4"
"M87030","2018",3928,3,2.5,27.419418,"4"
"M87030","2019",3997,3,2.5,27.78994706,"4"
"M87030","2020",3960,3,2.5,27.78994706,"4"
"M87030","2021",3999.66666666667,3,2.5,27.78994706,"4"
"M87030","2022",4064.6,3,2.5,27.78994706,"4"
"M87030","2023",4201.58333333333,3,2.5,27.78994706,"4"
"M87030","2024",4289.5,3,2.4,27.78994706,"4"
"M87034","2016",3393,1,1,26.26679158,"4"
"M87034","2017",3396,2,1.8,26.53276204,"4"
"M87034","2018",3511,2,1.8,26.7987325,"4"
"M87034","2019",3818,2,1.8,27.06470296,"4"
"M87034","2020",4159,3,2.1,27.06470296,"4"
"M87034","2021",4567.66666666667,4,2.6,27.06470296,"4"
"M87034","2022",4950.6,5,3.4,27.06470296,"4"
"M87034","2023",5153.08333333333,5,3.5,27.06470296,"4"
"M87034","2024",5537.8,5,3.5,27.06470296,"4"
"M87036","2016",2142,1,0.4,42.60200639,"5"
"M87036","2017",3443,1,0.5,42.59954426,"5"
"M87036","2018",3517,1,0.5,42.59708213,"5"
"M87036","2019",3568,1,0.5,42.59462,"5"
"M87036","2020",3709,1,0.5,42.59462,"5"
"M87036","2021",3756.33333333333,1,0.5,42.59462,"5"
"M87036","2022",3790.4,1,0.5,42.59462,"5"
"M87036","2023",3785.58333333333,1,0.5,42.59462,"5"
"M87036","2024",3860.7,1,0.5,42.59462,"5"
"M87037","2016",5613,3,2.7,13.839178845,"2"
"M87037","2017",5693,2,1.6,13.98617869,"2"
"M87037","2018",6025,2,1.6,14.133178535,"2"
"M87037","2019",6080,3,2.2,14.28017838,"2"
"M87037","2020",6113,4,2.7,14.28017838,"2"
"M87037","2021",6196.66666666667,6,3.6,14.28017838,"2"
"M87037","2022",6473.4,8,5.6,14.28017838,"2"
"M87037","2023",6806.08333333333,10,8,14.28017838,"2"
"M87037","2024",7231.1,12,9.9,14.28017838,"2"
"M87041","2016",5151,3,2.1,17.742502585,"2"
"M87041","2017",5199,4,2.5,18.23242908,"2"
"M87041","2018",5377,4,2.5,18.722355575,"3"
"M87041","2019",5526,4,2.5,19.21228207,"3"
"M87041","2020",5599,3,2,19.21228207,"3"
"M87041","2021",5609.66666666667,3,2,19.21228207,"3"
"M87041","2022",5608.7,3,2.1,19.21228207,"3"
"M87041","2023",5720,4,2.6,19.21228207,"3"
"M87041","2024",5875.2,4,2.6,19.21228207,"3"
"M87601","2016",6359,3,3,40.29484128,"5"
"M87601","2017",6595,3,2.3,40.88350991,"5"
"M87601","2018",6653,4,3.3,41.47217854,"5"
"M87601","2019",6592,5,3.7,42.06084717,"5"
"M87601","2020",6530,5,3.7,42.06084717,"5"
"M87601","2021",6540,5,3.7,42.06084717,"5"
"M87601","2022",6693.6,5,2.4,42.06084717,"5"
"M87601","2023",6863.25,4,2.2,42.06084717,"5"
"M87601","2024",7009.5,4,2.3,42.06084717,"5"
"M87602","2016",9485,5,4.3,16.61954149,"2"
"M87602","2017",9674,5,4.3,16.77355132,"2"
"M87602","2018",9757,5,4.3,16.92756115,"2"
"M87602","2019",9842,6,4.2,17.08157098,"2"
"M87602","2020",9939,7,5.1,17.08157098,"2"
"M87602","2021",9944.33333333333,7,4.6,17.08157098,"2"
"M87602","2022",9975.8,8,5.1,17.08157098,"2"
"M87602","2023",9986.16666666667,8,5.7,17.08157098,"2"
"M87602","2024",10024.7,8,5.9,17.08157098,"2"
"M87605","2016",4337,2,1.9,40.91686717,"5"
"M87605","2017",4219,1,1.3,41.04347182,"5"
"M87605","2018",4146,1,1.3,41.17007647,"5"
"M87605","2019",4143,1,1.3,41.29668112,"5"
"M87605","2020",4015,1,1.3,41.29668112,"5"
"M87605","2021",4019,1,1.3,41.29668112,"5"
"M87605","2022",3988.9,1,1.3,41.29668112,"5"
"M87605","2023",4016.75,1,1.3,41.29668112,"5"
"M87605","2024",4260,1,1.3,41.29668112,"5"
"M87612","2016",2319,1,1.1,34.15275926,"5"
"M87612","2017",2300,1,1.1,34.68674211,"5"
"M87612","2018",2377,1,1.1,35.22072496,"5"
"M87612","2019",2442,1,1.1,35.75470781,"5"
"M87612","2020",2505,1,1.1,35.75470781,"5"
"M87612","2021",2505.66666666667,1,1.1,35.75470781,"5"
"M87612","2022",2464.9,1,1.1,35.75470781,"5"
"M87612","2023",2431.41666666667,1,1.1,35.75470781,"5"
"M87612","2024",2427.4,1,1.1,35.75470781,"5"
"M87617","2016",3011,3,2.7,36.8122863675,"5"
"M87617","2017",3196,3,2.7,36.891261225,"5"
"M87617","2018",3289,3,2.7,36.9702360825,"5"
"M87617","2019",3766,3,2.7,37.04921094,"5"
"M87617","2020",4496,3,2.7,37.04921094,"5"
"M87617","2021",4802.66666666667,4,3,37.04921094,"5"
"M87617","2022",5043.3,5,3.3,37.04921094,"5"
"M87617","2023",5524.41666666667,5,3.1,37.04921094,"5"
"M87617","2024",5997.5,4,2.6,37.04921094,"5"
"M87618","2016",3368,3,0.6,13.8076031425,"2"
"M87618","2017",3315,3,0.8,14.251888395,"2"
"M87618","2018",3267,3,0.8,14.6961736475,"2"
"M87618","2019",3258,3,0.8,15.1404589,"2"
"M87618","2020",3225,1,0.3,15.1404589,"2"
"M87618","2021",3154,1,0.4,15.1404589,"2"
"M87618","2022",2999.1,2,0.6,15.1404589,"2"
"M87618","2023",2904.33333333333,2,0.6,15.1404589,"2"
"M87618","2024",2864.7,1,0.4,15.1404589,"2"
"M87620","2016",5487,6,4.7,16.8665980275,"2"
"M87620","2017",5653,6,4,17.279888225,"2"
"M87620","2018",5829,6,4.3,17.6931784225,"2"
"M87620","2019",5987,5,3.1,18.10646862,"2"
"M87620","2020",5660,2,1.5,18.10646862,"2"
"M87620","2021",5768,3,1.9,18.10646862,"2"
"M87620","2022",5960.7,3,1.9,18.10646862,"2"
"M87620","2023",6189.75,2,1.6,18.10646862,"2"
"M87620","2024",6410.3,3,1.9,18.10646862,"2"
"M87621","2016",2704,1,0.5,27.889535765,"4"
"M87621","2017",2527,1,0.3,27.89423731,"4"
"M87621","2018",2958,1,0.3,27.898938855,"4"
"M87621","2019",2923,1,0.3,27.9036404,"4"
"M87621","2020",2970,1,0.3,27.9036404,"4"
"M87621","2021",2961,1,0.3,27.9036404,"4"
"M87621","2022",2949.4,1,0.5,27.9036404,"4"
"M87621","2023",2956.16666666667,1,0.5,27.9036404,"4"
"M87621","2024",2903.6,1,0.5,27.9036404,"4"
"M87623","2016",2549,2,2.1,26.4690007075,"4"
"M87623","2017",2529,2,2.1,26.598764705,"4"
"M87623","2018",2560,2,2.1,26.7285287025,"4"
"M87623","2019",2730,2,2.1,26.8582927,"4"
"M87623","2020",2777,2,2.1,26.8582927,"4"
"M87623","2021",2892.66666666667,2,2.1,26.8582927,"4"
"M87623","2022",2988.5,2,2.1,26.8582927,"4"
"M87623","2023",3101.83333333333,2,2.1,26.8582927,"4"
"M87623","2024",3163.1,2,2.1,26.8582927,"4"
"M87625","2016",1512,1,0.7,26.074724085,"4"
"M87625","2017",1478,1,0.7,26.3975446,"4"
"M87625","2018",1425,1,0.7,26.720365115,"4"
"M87625","2019",333,1,0.7,27.04318563,"4"
"M87628","2016",1998,2,2,36.0001427325,"5"
"M87628","2017",2103,2,2,36.399400625,"5"
"M87628","2018",2175,2,2,36.7986585175,"5"
"M87628","2019",2252,2,2,37.19791641,"5"
"M87628","2020",2311,2,2,37.19791641,"5"
"M87628","2021",2586,2,2,37.19791641,"5"
"M87628","2022",2648.1,2,2,37.19791641,"5"
"M87628","2023",2616.25,NA,NA,37.19791641,"5"
"M87628","2024",3251.5,NA,NA,37.19791641,"5"
"M87629","2016",2877,1,1.3,25.8231213,"4"
"M87629","2017",2873,1,1.3,25.8231213,"4"
"M87634","2016",1417,1,0.4,45.52543894,"5"
"M87638","2016",3530,1,1.3,23.667808665,"3"
"M87638","2017",3432,1,1.3,23.85880562,"3"
"M87638","2018",3410,1,1.3,24.049802575,"3"
"M87638","2019",3442,1,1.3,24.24079953,"3"
"M87638","2020",3472,0,0,24.24079953,"3"
"M87638","2021",3560.66666666667,1,1,24.24079953,"3"
"M87638","2022",3618.1,1,1,24.24079953,"3"
"M87638","2023",3691.5,1,1,24.24079953,"3"
"M87638","2024",3796.3,1,1,24.24079953,"3"
"M88001","2016",6566,2,1.1,41.66574454,"5"
"M88001","2017",6942,2,1.1,41.93296108,"5"
"M88001","2018",7248,2,1.1,42.20017762,"5"
"M88001","2019",7348,2,1.1,42.46739416,"5"
"M88001","2020",7438,2,1.1,42.46739416,"5"
"M88001","2021",7642.66666666667,1,0.7,42.46739416,"5"
"M88001","2022",8699.1,1,0.7,42.46739416,"5"
"M88001","2023",10126.0833333333,1,0.9,42.46739416,"5"
"M88001","2024",10201.5,2,2.1,42.46739416,"5"
"M88002","2016",9436,7,5.6,37.052801075,"5"
"M88002","2017",9093,8,6.4,37.09430787,"5"
"M88002","2018",8953,7,4.7,37.135814665,"5"
"M88002","2019",8986,7,4.7,37.17732146,"5"
"M88002","2020",8974,5,3.6,37.17732146,"5"
"M88002","2021",8860.66666666667,7,4.4,37.17732146,"5"
"M88002","2022",8859,7,4.9,37.17732146,"5"
"M88002","2023",8959.33333333333,8,5.6,37.17732146,"5"
"M88002","2024",9107.2,8,5.8,37.17732146,"5"
"M88003","2016",11333,6,6.8,26.3125752375,"4"
"M88003","2017",11429,5,5.9,26.540158765,"4"
"M88003","2018",11379,6,6.5,26.7677422925,"4"
"M88003","2019",11335,6,6.5,26.99532582,"4"
"M88003","2020",11330,7,7.6,26.99532582,"4"
"M88003","2021",11193,7,7.6,26.99532582,"4"
"M88003","2022",11142.5,7,7.5,26.99532582,"4"
"M88003","2023",11326.75,7,7.3,26.99532582,"4"
"M88003","2024",11662.6,7,7.4,26.99532582,"4"
"M88004","2016",15223,11,9,31.24066223,"4"
"M88004","2017",15267,12,9.6,31.92148549,"4"
"M88004","2018",46087,9,7.1,32.60230875,"4"
"M88004","2019",45986,27,20.7,33.28313201,"5"
"M88004","2020",45958,29,21,33.28313201,"5"
"M88004","2021",45369,33,23.3,33.28313201,"5"
"M88004","2022",44995.5,35,24.9,33.28313201,"5"
"M88004","2023",44080.25,35,25,33.28313201,"5"
"M88004","2024",42416.3,36,24.6,33.28313201,"5"
"M88005","2016",11739,9,8,26.07276831,"4"
"M88005","2017",11597,7,6,26.07276831,"4"
"M88005","2018",0,6,4.2,26.07276831,"4"
"M88006","2016",11792,10,5.4,41.8602010025,"5"
"M88006","2017",11946,10,5.4,41.200400995,"5"
"M88006","2018",11795,10,5.5,40.5406009875,"5"
"M88006","2019",11958,10,5.6,39.88080098,"5"
"M88006","2020",12081,11,6,39.88080098,"5"
"M88006","2021",12136.6666666667,11,6.2,39.88080098,"5"
"M88006","2022",11999.6,11,6.4,39.88080098,"5"
"M88006","2023",12042.6666666667,12,7.1,39.88080098,"5"
"M88006","2024",12294.9,9,5.3,39.88080098,"5"
"M88007","2016",9721,4,4.3,34.9127363025,"5"
"M88007","2017",9694,4,4.3,35.225047475,"5"
"M88007","2018",9686,4,4.3,35.5373586475,"5"
"M88007","2019",9557,4,4.3,35.84966982,"5"
"M88007","2020",9493,4,4.3,35.84966982,"5"
"M88007","2021",9449.66666666667,4,4.3,35.84966982,"5"
"M88007","2022",9434.5,4,4.3,35.84966982,"5"
"M88007","2023",9500.16666666667,4,4.1,35.84966982,"5"
"M88007","2024",9609.3,5,4.9,35.84966982,"5"
"M88008","2016",5370,3,2,34.8131494725,"5"
"M88008","2017",5349,3,2.1,35.159361515,"5"
"M88008","2018",5403,3,2.1,35.5055735575,"5"
"M88008","2019",5662,3,2.1,35.8517856,"5"
"M88008","2020",5777,1,0.5,35.8517856,"5"
"M88008","2021",5594.33333333333,2,1.5,35.8517856,"5"
"M88008","2022",5364.5,2,1,35.8517856,"5"
"M88008","2023",5260.33333333333,2,0.9,35.8517856,"5"
"M88008","2024",5280.2,2,0.9,35.8517856,"5"
"M88009","2016",8693,5,4.3,38.0167767775,"5"
"M88009","2017",8955,5,4.3,37.758664225,"5"
"M88009","2018",9131,3,2.8,37.5005516725,"5"
"M88009","2019",9159,4,3.8,37.24243912,"5"
"M88009","2020",9226,4,3.5,37.24243912,"5"
"M88009","2021",9327.66666666667,4,2.9,37.24243912,"5"
"M88009","2022",9417.1,4,3.1,37.24243912,"5"
"M88009","2023",9411.25,4,2.9,37.24243912,"5"
"M88009","2024",9508.3,3,2.4,37.24243912,"5"
"M88010","2016",8517,2,0.5,46.244056505,"5"
"M88010","2017",8579,1,0.5,46.48197936,"5"
"M88010","2018",8747,1,0.5,46.719902215,"5"
"M88010","2019",8912,1,0.5,46.95782507,"5"
"M88010","2020",9138,1,0.5,46.95782507,"5"
"M88010","2021",8815.33333333333,2,1.5,46.95782507,"5"
"M88010","2022",8481.2,4,3.2,46.95782507,"5"
"M88010","2023",8591.16666666667,6,4.4,46.95782507,"5"
"M88010","2024",8736.3,6,4.4,46.95782507,"5"
"M88012","2016",10540,7,5,39.90942577,"5"
"M88012","2017",10964,6,4.8,39.90942577,"5"
"M88012","2018",0,10,7.5,39.90942577,"5"
"M88013","2016",13432,6,4.7,37.94173903,"5"
"M88013","2017",13810,7,4.4,38.18356168,"5"
"M88013","2018",13967,6,3.9,38.42538433,"5"
"M88013","2019",14285,3,2.1,38.66720698,"5"
"M88013","2020",14118,4,3.6,38.66720698,"5"
"M88013","2021",14242.6666666667,6,4.5,38.66720698,"5"
"M88013","2022",14308.4,8,5.5,38.66720698,"5"
"M88013","2023",14417.6666666667,9,6.1,38.66720698,"5"
"M88013","2024",14534.9,9,6.3,38.66720698,"5"
"M88014","2016",3942,2,2,35.82172267,"5"
"M88014","2017",4191,2,2,35.80138128,"5"
"M88014","2018",4328,2,2,35.78103989,"5"
"M88014","2019",4540,2,2,35.7606985,"5"
"M88014","2020",4822,2,2,35.7606985,"5"
"M88014","2021",5200,2,2.3,35.7606985,"5"
"M88014","2022",5447.1,2,2.2,35.7606985,"5"
"M88014","2023",5681.33333333333,2,1.8,35.7606985,"5"
"M88014","2024",6034.1,2,1.8,35.7606985,"5"
"M88015","2016",9115,3,3,19.5506370125,"3"
"M88015","2017",9108,3,3,19.942169615,"3"
"M88015","2018",9661,3,3,20.3337022175,"3"
"M88015","2019",9891,3,3,20.72523482,"3"
"M88015","2020",10213,3,3,20.72523482,"3"
"M88015","2021",10881,3,2.8,20.72523482,"3"
"M88015","2022",11720.7,3,2.7,20.72523482,"3"
"M88015","2023",11772.0833333333,3,2.7,20.72523482,"3"
"M88015","2024",11331.2,3,2.7,20.72523482,"3"
"M88016","2016",1928,1,1,32.6045616225,"4"
"M88016","2017",1905,1,1,32.825109535,"4"
"M88016","2018",1923,1,1,33.0456574475,"4"
"M88016","2019",1948,NA,NA,33.26620536,"5"
"M88016","2020",1867,1,0.9,33.26620536,"5"
"M88016","2021",1869.66666666667,1,0.9,33.26620536,"5"
"M88016","2022",1946.9,1,0.9,33.26620536,"5"
"M88016","2023",2119.41666666667,1,0.9,33.26620536,"5"
"M88016","2024",2337.7,1,0.9,33.26620536,"5"
"M88018","2016",17875,10,10,33.7406552325,"4"
"M88018","2017",18324,10,8.3,33.769880075,"5"
"M88018","2018",18634,12,8.9,33.7991049175,"5"
"M88018","2019",19113,10,6.9,33.82832976,"5"
"M88018","2020",19536,10,6.9,33.82832976,"5"
"M88018","2021",19789,9,6.4,33.82832976,"5"
"M88018","2022",19979.1,9,6.4,33.82832976,"5"
"M88018","2023",20314.1666666667,10,6.8,33.82832976,"5"
"M88018","2024",20988.9,9,6.4,33.82832976,"5"
"M88019","2016",2288,2,1.2,33.0463021025,"4"
"M88019","2017",2213,2,1.2,33.040219105,"4"
"M88019","2018",2229,2,1.2,33.0341361075,"4"
"M88019","2019",2216,2,1.2,33.02805311,"4"
"M88019","2020",2255,2,1.2,33.02805311,"4"
"M88019","2021",2381.33333333333,2,1.2,33.02805311,"5"
"M88019","2022",2570.4,2,1.2,33.02805311,"5"
"M88019","2023",2723.83333333333,2,1.1,33.02805311,"5"
"M88019","2024",2954.2,1,1,33.02805311,"5"
"M88020","2016",12686,8,7.2,26.23185313,"4"
"M88020","2017",13084,7,6.1,26.3456018,"4"
"M88020","2018",13384,7,6.1,26.45935047,"4"
"M88020","2019",13427,7,6.4,26.57309914,"4"
"M88020","2020",13330,7,6.7,26.57309914,"4"
"M88020","2021",13190.6666666667,7,6.7,26.57309914,"4"
"M88020","2022",13080.5,10,9.8,26.57309914,"4"
"M88020","2023",13073.1666666667,12,11.1,26.57309914,"4"
"M88020","2024",13060.9,12,11.1,26.57309914,"4"
"M88021","2016",5844,4,2.5,16.9860251575,"2"
"M88021","2017",5959,4,2.5,17.369890885,"2"
"M88021","2018",5973,4,2.5,17.7537566125,"2"
"M88021","2019",5938,3,2.1,18.13762234,"2"
"M88021","2020",5904,3,2.1,18.13762234,"2"
"M88021","2021",11556.3333333333,2,1.8,18.13762234,"2"
"M88021","2022",11436.6,2,2.3,18.13762234,"2"
"M88021","2023",11327.0833333333,4,3.8,18.13762234,"2"
"M88021","2024",11237.1,4,3.8,18.13762234,"2"
"M88022","2016",4420,2,2,35.46922883,"5"
"M88022","2017",4336,2,2,35.69204281,"5"
"M88022","2018",4262,2,2,35.91485679,"5"
"M88022","2019",4218,2,1.5,36.13767077,"5"
"M88022","2020",4216,2,1.5,36.13767077,"5"
"M88022","2021",4198.33333333333,2,1.7,36.13767077,"5"
"M88022","2022",4132.5,2,1.6,36.13767077,"5"
"M88022","2023",3997.25,2,1.6,36.13767077,"5"
"M88022","2024",3861.4,2,1.6,36.13767077,"5"
"M88023","2016",3740,2,2,40.8898446125,"5"
"M88023","2017",3668,2,2,41.378397565,"5"
"M88023","2018",3651,2,2,41.8669505175,"5"
"M88023","2019",3710,2,2,42.35550347,"5"
"M88023","2020",3805,1,1,42.35550347,"5"
"M88023","2021",3989.33333333333,1,1,42.35550347,"5"
"M88023","2022",4223.2,1,1,42.35550347,"5"
"M88023","2023",4594.41666666667,1,1,42.35550347,"5"
"M88023","2024",5272.5,1,1,42.35550347,"5"
"M88024","2016",3079,1,1,16.66367883,"2"
"M88024","2017",3086,1,1,17.12817241,"2"
"M88024","2018",3050,1,1,17.59266599,"2"
"M88024","2019",3058,1,1,18.05715957,"2"
"M88024","2020",3168,1,1,18.05715957,"2"
"M88026","2016",3467,0,0,33.585525915,"4"
"M88026","2017",3760,2,2.6,33.4378796,"4"
"M88026","2018",4015,2,2.6,33.290233285,"4"
"M88026","2019",4229,2,2.6,33.14258697,"4"
"M88026","2020",4393,2,2.6,33.14258697,"5"
"M88026","2021",4645,2,2.6,33.14258697,"5"
"M88026","2022",4694.8,2,2.6,33.14258697,"5"
"M88026","2023",4897.58333333333,2,2.6,33.14258697,"5"
"M88026","2024",5301.6,2,2.6,33.14258697,"5"
"M88030","2016",6271,3,4.8,31.669186145,"4"
"M88030","2017",6243,3,4.8,31.89081288,"4"
"M88030","2018",6222,3,4.8,32.112439615,"4"
"M88030","2019",6271,3,4.8,32.33406635,"4"
"M88030","2020",6187,3,4.8,32.33406635,"4"
"M88030","2021",6109.66666666667,4,4.3,32.33406635,"4"
"M88030","2022",6095.2,4,4.3,32.33406635,"4"
"M88030","2023",6096.41666666667,3,3.9,32.33406635,"4"
"M88030","2024",6148.4,3,3.9,32.33406635,"4"
"M88031","2016",4317,0,0,32.0193858375,"4"
"M88031","2017",4104,0,0,32.144535395,"4"
"M88031","2018",3984,0,0,32.2696849525,"4"
"M88031","2019",3960,0,0,32.39483451,"4"
"M88031","2020",3964,0,0,32.39483451,"4"
"M88031","2021",4000,0,0,32.39483451,"4"
"M88031","2022",4011.4,0,0,32.39483451,"4"
"M88031","2023",4057.25,0,0,32.39483451,"4"
"M88031","2024",4078.9,NA,NA,32.39483451,"4"
"M88032","2016",7523,3,2.6,36.39810512,"5"
"M88032","2017",7695,1,0.9,36.39810512,"5"
"M88032","2018",0,4,3,36.39810512,"5"
"M88035","2016",3001,2,1.2,37.77667242,"5"
"M88035","2017",3120,1,1,37.67277383,"5"
"M88035","2018",3155,0,0,37.56887524,"5"
"M88035","2019",3196,0,0,37.46497665,"5"
"M88035","2020",3258,0,0,37.46497665,"5"
"M88035","2021",3454,0,0,37.46497665,"5"
"M88035","2022",3604.9,0,0,37.46497665,"5"
"M88035","2023",3641.58333333333,0,0,37.46497665,"5"
"M88035","2024",3740.5,2,1.9,37.46497665,"5"
"M88036","2016",3239,3,1.9,40.56302785,"5"
"M88036","2017",3243,2,1.3,40.83144659,"5"
"M88036","2018",3170,1,0.4,41.09986533,"5"
"M88036","2019",3345,3,1.3,41.36828407,"5"
"M88036","2020",0,3,1.3,41.36828407,"5"
"M88038","2016",10074,7,6.4,39.245507395,"5"
"M88038","2017",10351,5,4.3,39.32038304,"5"
"M88038","2018",10398,8,6.5,39.395258685,"5"
"M88038","2019",10500,9,7.6,39.47013433,"5"
"M88038","2020",14002,10,8.4,39.47013433,"5"
"M88038","2021",13906,11,9.1,39.47013433,"5"
"M88038","2022",14004.3,9,7.8,39.47013433,"5"
"M88038","2023",14042.5833333333,10,8.2,39.47013433,"5"
"M88038","2024",13971.2,11,9.1,39.47013433,"5"
"M88040","2016",7016,3,2.3,38.86406388,"5"
"M88040","2017",7534,3,3.1,38.49522928,"5"
"M88040","2018",7688,2,1.6,38.12639468,"5"
"M88040","2019",7583,2,1.6,37.75756008,"5"
"M88040","2020",8073,2,1.6,37.75756008,"5"
"M88040","2021",8155.33333333333,3,1.7,37.75756008,"5"
"M88040","2022",7947.3,4,2,37.75756008,"5"
"M88040","2023",7675,3,1.7,37.75756008,"5"
"M88040","2024",7156,1,0.9,37.75756008,"5"
"M88041","2016",3568,2,1.3,43.71468185,"5"
"M88041","2017",3533,1,0.9,42.90119089,"5"
"M88041","2018",3502,1,0.9,42.08769993,"5"
"M88041","2019",3482,1,0.9,41.27420897,"5"
"M88041","2020",3458,1,0.9,41.27420897,"5"
"M88041","2021",3446.66666666667,1,0.9,41.27420897,"5"
"M88041","2022",3435.4,1,0.9,41.27420897,"5"
"M88041","2023",3397.66666666667,1,0.9,41.27420897,"5"
"M88041","2024",3456.5,1,0.9,41.27420897,"5"
"M88042","2016",4104,2,0.7,27.0950529825,"4"
"M88042","2017",4346,1,0.4,27.010709665,"4"
"M88042","2018",4430,1,0.4,26.9263663475,"4"
"M88042","2019",4437,1,0.4,26.84202303,"4"
"M88042","2020",4623,1,0.4,26.84202303,"4"
"M88042","2021",4723.33333333333,1,0.4,26.84202303,"4"
"M88042","2022",4833.4,1,0.6,26.84202303,"4"
"M88042","2023",4919.58333333333,2,0.9,26.84202303,"4"
"M88042","2024",5125.1,2,0.9,26.84202303,"4"
"M88043","2016",5582,4,2.9,27.218456955,"4"
"M88043","2017",5793,4,2.9,27.33588499,"4"
"M88043","2018",5967,4,2.9,27.453313025,"4"
"M88043","2019",6243,4,2.9,27.57074106,"4"
"M88043","2020",6406,2,1.3,27.57074106,"4"
"M88043","2021",6556,4,3,27.57074106,"4"
"M88043","2022",6672.3,4,3,27.57074106,"4"
"M88043","2023",6916,4,3,27.57074106,"4"
"M88043","2024",7321.2,5,3.4,27.57074106,"4"
"M88044","2016",3795,1,1,41.3207845825,"5"
"M88044","2017",3787,1,1,41.402603265,"5"
"M88044","2018",3799,1,1,41.4844219475,"5"
"M88044","2019",3953,1,1,41.56624063,"5"
"M88044","2020",3941,2,1.5,41.56624063,"5"
"M88044","2021",3962.33333333333,1,1,41.56624063,"5"
"M88044","2022",3906.1,1,1,41.56624063,"5"
"M88044","2023",3770.16666666667,1,1,41.56624063,"5"
"M88044","2024",2309.2,1,1,41.56624063,"5"
"M88600","2016",2514,3,2,37.448044985,"5"
"M88600","2017",2619,3,2,37.80419261,"5"
"M88600","2018",2825,3,2,38.160340235,"5"
"M88600","2019",2982,3,2,38.51648786,"5"
"M88600","2020",3198,3,2,38.51648786,"5"
"M88600","2021",3377.33333333333,3,2,38.51648786,"5"
"M88600","2022",3588.4,3,2,38.51648786,"5"
"M88600","2023",3678.66666666667,3,2,38.51648786,"5"
"M88600","2024",3821.2,3,2,38.51648786,"5"
"M88610","2016",3261,2,1.4,39.3254075125,"5"
"M88610","2017",3552,2,1.4,39.046476625,"5"
"M88610","2018",3676,2,1.4,38.7675457375,"5"
"M88610","2019",3890,2,1.4,38.48861485,"5"
"M88610","2020",4126,2,1.4,38.48861485,"5"
"M88610","2021",4471,2,1.4,38.48861485,"5"
"M88610","2022",4587.9,2,1.4,38.48861485,"5"
"M88610","2023",4829.5,6,5.6,38.48861485,"5"
"M88610","2024",4946.2,6,5.6,38.48861485,"5"
"M88612","2016",4324,3,2.8,44.013941955,"5"
"M88612","2017",4259,2,2,44.08572168,"5"
