"","Practice.Code","Achievement_AF","Achievement_BP","Achievement_CHD","Achievement_CHOL","Achievement_HF","Achievement_HYP","Achievement_LVSD","Achievement_PAD","Achievement_STIA","Prevalence_AF","Prevalence_BP","Prevalence_CHD","Prevalence_CHOL","Prevalence_HF","Prevalence_HYP","Prevalence_LVSD","Prevalence_PAD","Prevalence_STIA","List.Size_AF","List.Size_BP","List.Size_CHD","List.Size_CHOL","List.Size_HF","List.Size_HYP","List.Size_LVSD","List.Size_PAD","List.Size_STIA"
"5480","M87618",95.8620689655173,93.6666666666667,85.9642857142857,61.8333333333333,65.8965517241379,100,NA,100,79.7272727272727,1.92240475358266,NA,3.04089479203076,NA,0.629150646627053,18.6298497029011,0.245012250612531,0.314575323313527,1.39811254806012,2861,1403,2861,2857,2861,2861,NA,2861,2861
"5481","M87041",78.3793103448276,100,96.7142857142857,76.2666666666667,65.551724137931,100,NA,100,94.3636363636363,2.83051432516396,NA,4.09043838453573,NA,1.03555402140145,17.5871591301346,0.768973587428953,0.569554711770797,1.51881256472213,5794,2838,5794,5982,5794,5794,NA,5794,5794
"5482","M88004",100,100,97.7142857142857,56.6333333333333,100,97.56,NA,100,100,1.91415313225058,NA,3.46635730858469,NA,1.07424593967517,15.784222737819,0.869377266504959,0.607888631090487,1.60324825986079,43100,16807,43100,41639,43100,43100,NA,43100,43100
"5483","M88647",100,100,100,100,100,100,NA,100,100,0.51041241322989,NA,1.8579011841568,NA,0.673744385463454,10.7186606778277,0.353107344632768,0.18374846876276,0.755410371580237,4898,1476,4898,5664,4898,4898,NA,4898,4898
"5484","M91640",100,100,100,100,100,100,NA,100,100,1.45966709346991,NA,3.45710627400768,NA,0.87067861715749,13.5979513444302,0.473343298455406,0.486555697823303,1.38284250960307,3905,1455,3905,4014,3905,3905,NA,3905,3905
"5485","M91019",100,100,100,100,100,100,NA,100,100,3.18978199812759,NA,4.69439614818778,NA,1.77878828407115,17.1526013106861,1.31788079470199,0.588471312023539,2.32044937809282,14954,7025,14954,15100,14954,14954,NA,14954,14954
"5486","M92011",100,100,98.6785714285714,100,100,90.52,NA,100,100,2.79363172123761,NA,3.71482927806148,NA,1.58205667367578,16.6816861920497,1.12205897822504,0.440572744567938,2.26294182437168,9987,13785,9987,28519,9987,9987,NA,9987,9987
"5487","M91018",100,92.8666666666667,100,89.7,77.6206896551724,100,NA,100,100,1.87637969094923,NA,2.75938189845475,NA,0.662251655629139,14.1004415011038,0.684769775678867,0.496688741721854,1.6832229580574,3624,1561,3624,4235,3624,3624,NA,3624,3624
"5488","M88610",100,100,95.4642857142857,100,86.4137931034483,74.12,NA,100,94.7272727272727,0.831305758313057,NA,2.06812652068126,NA,0.97323600973236,10.6244931062449,0.570032573289902,0.182481751824817,0.669099756690998,4932,1232,4932,4912,4932,4932,NA,4932,4932
"5489","M88021",85.0689655172414,88,53.2857142857143,0.533333333333333,64.6206896551724,40.48,NA,100,61.7272727272727,2.30796649438603,NA,4.19711281411513,NA,1.32774906433791,17.492425592586,0.742330739647617,0.338620566743896,2.03172340046338,11222,5430,11222,11181,11222,11222,NA,11222,11222
"5490","Y02736",100,100,99.9285714285714,100,100,100,NA,100,100,0.704872816426601,NA,1.33312902237205,NA,0.275819797732148,10.235979160282,0.130718954248366,0.383083052405762,0.99601593625498,6526,1759,6526,6885,6526,6526,NA,6526,6526
"5491","M91003",100,100,97.9285714285714,64.5,97.7931034482758,100,NA,100,94.2727272727273,1.83216783216783,NA,3.09090909090909,NA,0.573426573426573,15.6643356643357,0.370264881800057,0.447552447552448,1.83216783216783,7150,3311,7150,7022,7150,7150,NA,7150,7150
"5492","M87612",62.3103448275862,92.4,83.4285714285714,55.3333333333333,52.9310344827586,41.96,NA,100,68.1818181818182,2.46406570841889,NA,4.435318275154,NA,1.1088295687885,14.6201232032854,0.617030028794735,0.451745379876797,1.76591375770021,2435,1075,2435,2431,2435,2435,NA,2435,2435
"5493","M87026",96.448275862069,100,89.75,59.8333333333333,64.3448275862069,69.96,NA,100,92,2.32262747232807,NA,3.6835420068953,NA,0.998003992015968,15.0607875158773,0.50310246520208,0.598802395209581,1.6693884957358,5511,2329,5511,5963,5511,5511,NA,5511,5511
"5494","M91007",100,92.8,97.5714285714286,100,100,87.92,NA,100,100,3.44536929722895,NA,4.21451901801707,NA,1.19060162258982,17.4481087345907,0.826536160957042,0.674323042882731,2.28637656727426,9491,4867,9491,9195,9491,9491,NA,9491,9491
"5495","M91612",100,100,100,100,100,96.88,NA,100,100,2.37492083597213,NA,3.98986700443319,NA,1.58328055731476,16.5927802406586,1.16871441414444,0.474984167194427,1.55161494616846,3158,1367,3158,3337,3158,3158,NA,3158,3158
"5496","M88040",85.448275862069,88.2666666666667,98.0357142857143,60.4,87.6896551724138,89.44,NA,100,92,0.92,NA,3.02666666666667,NA,0.88,13.6266666666667,0.752641482124765,0.346666666666667,1.28,7500,2538,7500,6909,7500,7500,NA,7500,7500
"5497","M88625",100,100,100,100,100,100,NA,100,93.6363636363636,0.898472596585804,NA,2.39592692422881,NA,0.479185384845762,13.4770889487871,0.446295745313895,0.509134471398622,1.07816711590297,3339,1133,3339,3361,3339,3339,NA,3339,3339
"5498","M88639",100,100,100,100,100,94.96,NA,100,98.8181818181818,0.820707070707071,NA,3.72474747474747,NA,0.757575757575757,14.614898989899,0.604229607250755,0.410353535353535,1.23106060606061,3168,1058,3168,3310,3168,3168,NA,3168,3168
"5499","M91004",100,93.3333333333333,95.3571428571428,80.5,100,84.8,NA,100,100,1.45631067961165,NA,3.35760517799353,NA,0.444983818770226,10.7301779935275,0.288844621513944,0.758495145631068,1.34506472491909,9888,3363,9888,10040,9888,9888,NA,9888,9888
"5500","M87017",95.7241379310345,100,96.75,67.1333333333333,72.2758620689655,100,NA,100,94.7272727272727,1.96197166040935,NA,4.26304953372896,NA,1.10209519195834,14.0850187719511,0.720273940252686,0.653990553469783,1.47753421339469,8257,3247,8257,8469,8257,8257,NA,8257,8257
"5501","M88008",100,100,97.8571428571428,100,100,100,NA,100,96.3636363636364,2.15115172282505,NA,4.41652389110984,NA,0.85665334094803,19.150961355416,0.264600264600265,0.533028745478774,1.94174757281553,5253,2270,5253,5291,5253,5253,NA,5253,5253
"5502","Y01756",100,100,99.0357142857143,100,73.6206896551724,100,NA,100,96.6363636363636,3.08265582655827,NA,4.31910569105691,NA,1.6429539295393,19.2242547425474,0.920295809367297,0.5420054200542,1.9139566395664,5904,2948,5904,6085,5904,5904,NA,5904,5904
"5503","M91009",100,100,96.25,89.8666666666667,99.1034482758621,85.8,NA,100,99.3636363636364,2.606551602677,NA,4.38534695315252,NA,1.02148643888693,21.1165903487143,0.629370629370629,0.704473406128919,1.77879535047552,5678,2922,5678,5720,5678,5678,NA,5678,5678
"5504","M91614",100,100,100,100,100,100,NA,100,100,1.98071409955694,NA,3.5965598123534,NA,1.62887672660933,16.6927286942924,1.20365912373616,0.638519676830857,1.73312483711233,7674,3059,7674,8308,7674,7674,NA,7674,7674
"5505","M88010",100,100,99.5714285714286,100,100,88.2,NA,100,98.9090909090909,2.230397792596,NA,4.31133593929639,NA,1.19567716716486,15.6817659232007,0.473079522414958,0.793285812830536,1.56357783398482,8698,3348,8698,8878,8698,8698,NA,8698,8698
"5506","M88023",100,90.2666666666667,100,59.3,90.9655172413793,81.76,NA,100,100,1.80016181229773,NA,4.10598705501618,NA,1.03155339805825,13.794498381877,0.876731544800982,0.606796116504854,1.77993527508091,4944,2079,4944,5703,4944,4944,NA,4944,4944
"5507","M92010",100,100,100,100,100,85.76,NA,100,100,2.69875376020627,NA,3.59260850880963,NA,0.739149119037387,17.3700042973786,0.328719723183391,0.627417275461968,2.10571551353674,11635,5984,11635,11560,11635,11635,NA,11635,11635
"5508","M92640",100,100,96.3928571428572,100,100,48.8,NA,100,100,1.2043512043512,NA,1.28205128205128,NA,0.505050505050505,9.63480963480963,0.340264650283554,0.155400155400155,0.854700854700855,2574,987,2574,2645,2574,2574,NA,2574,2574
"5509","M87012",83.9310344827586,88.2,61.7142857142857,59.1333333333333,66.5862068965517,43.96,NA,100,54.7272727272727,1.68975069252078,NA,3.14404432132964,NA,0.761772853185596,12.9224376731302,0.427291523087526,0.249307479224377,1.31578947368421,7220,2640,7220,7255,7220,7220,NA,7220,7220
"5510","Y02626",100,98.8666666666667,94.1785714285714,100,97,99.8,NA,100,87.1818181818182,1.36870920193725,NA,3.76921457148874,NA,0.400084228258581,14.0029479890503,0.125208681135225,0.484312486839335,1.32659507264687,4749,1627,4749,4792,4749,4749,NA,4749,4749
"5511","M87019",86.7931034482759,83.8666666666667,91.25,42.9333333333333,47.6896551724138,87.52,NA,100,88.2727272727273,2.31429033824243,NA,4.49910988833144,NA,1.32707557857258,17.9155203107299,0.428265524625268,0.857743971516427,2.10390030749312,6179,2817,6179,6071,6179,6179,NA,6179,6179
"5512","M87007",92.2068965517241,100,97.0714285714286,85.3,95.3448275862069,100,NA,100,96.4545454545454,3.49390296635821,NA,4.2117097639021,NA,0.838882642912739,18.9051284268788,0.524505588993981,0.51889648015221,2.2226065899853,11563,5868,11563,11630,11563,11563,NA,11563,11563
"5513","M88002",100,100,100,100,100,100,NA,100,99.6363636363636,1.57877425720864,NA,3.11369367393926,NA,1.11829843218945,13.0029602017323,0.461175461175461,0.504330665497204,1.75419361912071,9121,3008,9121,9324,9121,9121,NA,9121,9121
"5514","M88643",100,97.8,99.2142857142857,100,100,92.16,NA,100,82.2727272727273,1.63304514889529,NA,4.01536983669549,NA,1.01825168107589,15.0240153698367,0.392156862745098,0.576368876080692,1.51777137367915,5205,2059,5205,5355,5205,5205,NA,5205,5205
"5515","M87018",91.3793103448276,100,94.7857142857143,100,74.3793103448276,89.6,NA,100,87.6363636363636,5.21662245800177,NA,5.74712643678161,NA,2.79988211022694,23.2242852932508,1.34284515316828,1.07574417919245,4.37665782493369,6786,3997,6786,7149,6786,6786,NA,6786,6786
"5516","M88600",100,100,100,100,100,100,NA,100,100,1.43884892086331,NA,3.11750599520384,NA,0.639488409272582,13.8022915001332,0.304568527918782,0.133226751931788,0.905941913136158,3753,1362,3753,3940,3753,3753,NA,3753,3753
"5517","M88001",100,100,84.7142857142857,100,100,89.96,NA,100,89.3636363636364,1.83016825740431,NA,4.81157138640165,NA,0.915084128702155,15.9893732165699,0.45916373583431,0.767489914395356,2.11551707173079,10163,3825,10163,10236,10163,10163,NA,10163,10163
"5518","M87010",92.9655172413793,100,91.8571428571429,100,80,86.88,NA,100,92.6363636363636,1.81839240213111,NA,3.01135047486681,NA,0.613852212184387,14.4197359277276,0.278520499108734,0.590687977762335,1.36668983090109,8634,3500,8634,8976,8634,8634,NA,8634,8634
"5519","M92028",100,100,100,100,100,100,NA,100,100,1.16043862450761,NA,1.41594804641754,NA,0.915575428510593,8.69796657085063,0.658593584023794,0.351325455126158,1.29883956137549,9393,2654,9393,9414,9393,9393,NA,9393,9393
"5520","M87638",72.6551724137931,100,94.2142857142857,100,92.0344827586207,100,NA,100,87.8181818181818,2.33557046979866,NA,4.24161073825503,NA,0.912751677852349,18.6845637583893,0.310157663478935,0.456375838926174,1.98657718120805,3725,1817,3725,3869,3725,3725,NA,3725,3725
"5521","M87005",87.2068965517241,100,95.7857142857143,100,86.2068965517241,100,NA,100,94.8181818181818,2.6581343834605,NA,3.92977274591845,NA,1.15678070391337,17.8439576667487,0.543178776666929,0.590696529657888,1.79670194437608,12189,5895,12189,12703,12189,12189,NA,12189,12189
"5522","M92016",100,74.4666666666667,100,100,100,100,NA,100,100,0.728097962271287,NA,1.89116353836698,NA,0.534253699588672,10.5243250910122,0.376940133037694,0.302586166138717,0.992860857642665,21151,6656,21151,22550,21151,21151,NA,21151,21151
"5523","M91015",100,100,100,100,100,83.68,NA,100,100,2.55062944718117,NA,3.95183360700602,NA,0.875752599890531,16.0919540229885,0.50143593016365,0.580186097427477,1.6967706622879,9135,9616,9135,21937,9135,9135,NA,9135,9135
"5524","M88618",100,97.7333333333333,88.9642857142857,52.0333333333333,95.9310344827586,69.12,NA,100,88.8181818181818,1.01010101010101,NA,3.03030303030303,NA,0.529100529100529,15.3439153439153,0.394088669950739,0.865800865800866,2.11640211640212,2079,760,2079,2030,2079,2079,NA,2079,2079
"5525","M91639",100,100,100,100,100,100,NA,100,100,3.11778290993072,NA,4.56120092378753,NA,1.09699769053118,17.0900692840647,0.406976744186046,0.808314087759815,1.61662817551963,1732,856,1732,1720,1732,1732,NA,1732,1732
"5526","M88003",100,90.8,94.1071428571429,31.9333333333333,100,85.88,NA,100,100,2.7069370702411,NA,4.53477239098268,NA,1.16633301418748,17.3905474801984,0.59447983014862,0.670206284271912,2.21081034032553,11489,5418,11489,11775,11489,11489,NA,11489,11489
"5527","M88640",100,100,97.3928571428571,98.1333333333333,99.3103448275862,86.04,NA,100,98.8181818181818,0.706137968495383,NA,4.12819120043455,NA,0.298750678978816,12.7104834329169,0.564102564102564,0.407387289516567,1.4394350896252,3682,1417,3682,3900,3682,3682,NA,3682,3682
"5528","M92607",100,100,100,94.0666666666667,100,100,NA,100,100,1.04247334246739,NA,2.53172097456365,NA,0.970989456126765,14.4516590218622,0.562271577171774,0.399118365401799,1.57264549949366,16787,5870,16787,17785,16787,16787,NA,16787,16787
"5529","M91033",100,100,100,100,100,100,NA,100,100,2.15411558669002,NA,3.71278458844133,NA,1.36602451838879,17.0577933450088,0.764227642276423,0.893169877408056,1.83887915936953,5710,2312,5710,6150,5710,5710,NA,5710,5710
"5530","M87016",93.5172413793103,100,95.6428571428572,88.8333333333333,86.6206896551724,100,NA,100,96.8181818181818,2.67548906789413,NA,4.11392405063291,NA,0.747986191024166,16.1104718066743,0.328947368421053,0.474683544303797,2.11449942462601,6952,3384,6952,6992,6952,6952,NA,6952,6952
"5531","M87023",91.2068965517241,100,98.0714285714286,100,82.5172413793103,100,NA,100,90.2727272727273,3.22921063739975,NA,4.05234276065851,NA,1.43520472773322,20.3250316589278,1.09363607957504,0.675390460109751,2.30054875474884,9476,4769,9476,9601,9476,9476,NA,9476,9476
"5532","M87024",87.9655172413793,100,96,99.3333333333333,71.5862068965517,99.16,NA,100,92.5454545454545,2.60521942235997,NA,4.42887301801195,NA,1.41939540942371,18.7800386291156,0.42836107268752,0.723172977586129,2.12010959888604,22263,10552,22263,22411,22263,22263,NA,22263,22263
"5533","K81645",100,100,100,100,100,100,NA,100,100,0.767123287671233,NA,2,NA,0.547945205479452,12.1232876712329,0.237060450414856,0.191780821917808,0.671232876712329,7300,1910,7300,7593,7300,7300,NA,7300,7300
"5534","J82120",100,100,100,100,100,98.64,NA,100,100,2.4068004916018,NA,2.92912740680049,NA,1.68988119623105,15.7824662023761,0.593680821090763,0.686194182712003,1.94592380172061,9764,4603,9764,9938,9764,9764,NA,9764,9764
"5535","K81655",100,88.3333333333333,100,100,100,100,NA,100,100,2.2072451558551,NA,2.45998315080034,NA,0.690817186183656,12.1145745577085,0.268902246124644,0.471777590564448,1.55012636899747,5935,2851,5935,6322,5935,5935,NA,5935,5935
"5536","H81013",100,100,82.4642857142857,85.6333333333333,100,68.44,NA,100,81.7272727272727,2.4714559251117,NA,3.04942911850223,NA,0.854549322743068,15.1514077015814,0.254183435712773,0.450322672150911,1.84384086235019,28202,13278,28202,28326,28202,28202,NA,28202,28202
"5537","K81083",100,100,100,100,100,100,NA,100,100,0.781472009093492,NA,2.90565501562944,NA,0.738846263142938,10.6493321966468,0.258239891267414,0.269963057686843,1.26456379653311,14076,4423,14076,14715,14076,14076,NA,14076,14076
"5538","K81060",100,70.4,74.1428571428572,72.0666666666667,100,87.52,NA,100,75.4545454545455,1.69491525423729,NA,2.09371884346959,NA,0.515121302758392,10.8092389498172,0.208634248114267,0.174476570289133,1.20471917580592,12036,5335,12036,12462,12036,12036,NA,12036,12036
"5539","H81082",100,86.2,81.7857142857143,89.5666666666667,100,57.56,NA,100,73.9090909090909,2.05628829577318,NA,3.0117353826981,NA,0.591961782116523,12.8050680236785,0.327365728900256,0.342714715962197,1.64087651884931,9629,4321,9629,9775,9629,9629,NA,9629,9629
"5540","Y00265",100,100,100,100,100,100,NA,100,100,0.259272596326972,NA,1.27475693194094,NA,0.259272596326972,6.84911775297083,0.157500984381152,0.158444364422038,0.554555275477134,13885,2969,13885,15238,13885,13885,NA,13885,13885
"5541","K81020",100,92.8,100,89.5333333333333,100,95.84,NA,100,100,2.45796266776367,NA,2.6687921016095,NA,0.899881729829794,12.613770761557,0.631319611969409,0.241682521725716,1.5683653005605,19447,8716,19447,19483,19447,19447,NA,19447,19447
"5542","K81074",100,78.7333333333333,100,98.1,100,99.8,NA,100,99.2727272727273,1.3532041728763,NA,1.65126676602086,NA,0.918032786885246,8.58420268256334,0.681602655286866,0.220566318926975,1.00149031296572,16775,4930,16775,16872,16775,16775,NA,16775,16775
"5543","K81042",100,100,100,100,100,100,NA,100,100,2.81583909490886,NA,3.55751099937146,NA,1.31992457573853,15.3236957888121,0.851596743894803,0.477686989314896,2.11187932118165,7955,4264,7955,7985,7955,7955,NA,7955,7955
"5544","K81607",100,100,79.6428571428572,44.8,84.4827586206897,93.48,NA,100,81.6363636363636,0.956080071706005,NA,3.55542276665671,NA,0.657305049297879,15.625933671945,0.05941770647653,0.209142515685689,1.37436510307738,3347,1011,3347,3366,3347,3347,NA,3347,3347
"5545","J82628",100,100,100,100,100,98.48,NA,100,100,3.16171389080857,NA,2.91983413959917,NA,1.43400138217001,15.860400829302,0.812320189541378,0.535590877677954,1.93503800967519,5788,2801,5788,5909,5788,5788,NA,5788,5788
"5546","K81034",100,85.7333333333333,100,99.0666666666667,100,76.56,NA,100,100,1.00489782131397,NA,2.41513257895626,NA,0.709339638574565,13.0805607160953,0.365266478499087,0.287113663232562,1.11467657490289,11842,3761,11842,12046,11842,11842,NA,11842,11842
"5547","K81656",100,100,92.8928571428571,98.7333333333333,95.9310344827586,96.8,NA,100,94.9090909090909,1.27563378007428,NA,1.48554819958017,NA,0.662037784595511,12.1588890683029,0.344775895667816,0.161472630389149,1.0818666236073,6193,2437,6193,6671,6193,6193,NA,6193,6193
"5548","K81021",100,89.4,95.8214285714286,94.0666666666667,100,71.12,NA,100,95.1818181818182,2.35328869633714,NA,3.65301299724301,NA,1.24064592359196,16.2760929499803,0.426291265985922,0.315084679007483,1.69358014966522,10156,4914,10156,10087,10156,10156,NA,10156,10156
"5549","H81088",100,87.1333333333333,99,85.8333333333333,96.3103448275862,83.08,NA,100,92.0909090909091,2.88138072253913,NA,2.81556238116133,NA,1.14085125054849,13.1197893813076,0.208438151369223,0.614304519526108,1.82828726049437,13674,6446,13674,13913,13674,13674,NA,13674,13674
"5550","K81608",100,94.5333333333333,88.1428571428572,100,100,44.04,NA,100,100,0.541586073500967,NA,2.86266924564797,NA,0.522243713733075,13.0754352030948,0.116256539430343,0.135396518375242,0.735009671179884,5170,1555,5170,5161,5170,5170,NA,5170,5170
"5551","K81087",96.6551724137931,84.5333333333333,82.7857142857143,100,99.448275862069,61.8,NA,100,86.1818181818182,1.35887360838245,NA,1.58808120497708,NA,1.24426981008513,11.5586116568435,0.124069478908189,0.343811394891945,1.39161755075311,6108,2363,6108,6448,6108,6108,NA,6108,6108
"5552","K81657",100,78.9333333333333,96.1071428571429,71.4,100,80.04,NA,100,97.6363636363636,0.600919052668788,NA,1.29020855425946,NA,0.353481795687522,7.35242135030046,0.136495478587272,0.176740897843761,0.459526334393779,5658,1722,5658,5861,5658,5658,NA,5658,5658
"5553","H81615",100,100,99.4642857142857,83.1,100,86.44,NA,100,99.5454545454545,2.33634874278795,NA,2.28648764156991,NA,1.1040672412565,11.9951563501674,0.679800221975583,0.356150722985968,1.60980126789657,14039,6551,14039,14416,14039,14039,NA,14039,14039
"5554","H81027",98.9655172413793,83.6666666666667,96.3928571428572,82.5666666666667,100,95.84,NA,100,97.4545454545455,2.5595612180769,NA,2.75381363194881,NA,0.994115294520939,14.0433068616809,0.405810739281303,0.434211278066617,1.63400559904016,17503,8066,17503,17003,17503,17503,NA,17503,17503
